EID;Resolver;Locator Count Consistence
38.125.8.0;202.214.86.252;True
38.125.8.0;206.223.132.89;True
38.125.8.0;217.8.97.6;True
38.125.8.0;217.8.98.42;True
38.125.8.0;217.8.98.46;True
38.125.16.0;149.20.48.61;True
38.125.16.0;149.20.48.77;True
38.125.16.0;173.36.254.164;True
38.125.16.0;193.162.145.50;True
38.125.16.0;195.50.116.18;True
38.125.16.0;198.6.255.37;True
38.125.16.0;198.6.255.40;True
38.125.16.0;202.51.247.10;True
38.125.16.0;202.214.86.252;True
38.125.16.0;206.223.132.89;True
38.125.16.0;217.8.97.6;True
38.125.16.0;217.8.98.42;True
38.125.16.0;217.8.98.46;True
38.125.32.0;149.20.48.61;True
38.125.32.0;149.20.48.77;True
38.125.32.0;173.36.254.164;True
38.125.32.0;193.162.145.50;True
38.125.32.0;195.50.116.18;True
38.125.32.0;198.6.255.37;True
38.125.32.0;198.6.255.40;True
38.125.32.0;202.51.247.10;True
38.125.32.0;202.214.86.252;True
38.125.32.0;206.223.132.89;True
38.125.32.0;217.8.97.6;True
38.125.32.0;217.8.98.42;True
38.125.32.0;217.8.98.46;True
38.125.64.0;149.20.48.61;True
38.125.64.0;149.20.48.77;True
38.125.64.0;173.36.254.164;True
38.125.64.0;193.162.145.50;True
38.125.64.0;195.50.116.18;True
38.125.64.0;198.6.255.37;True
38.125.64.0;198.6.255.40;True
38.125.64.0;202.51.247.10;True
38.125.64.0;202.214.86.252;True
38.125.64.0;206.223.132.89;True
38.125.64.0;217.8.97.6;True
38.125.64.0;217.8.98.42;True
38.125.64.0;217.8.98.46;True
38.125.128.0;149.20.48.61;True
38.125.128.0;149.20.48.77;True
38.125.128.0;173.36.254.164;True
38.125.128.0;193.162.145.50;True
38.125.128.0;195.50.116.18;True
38.125.128.0;198.6.255.37;True
38.125.128.0;198.6.255.40;True
38.125.128.0;202.51.247.10;True
38.125.128.0;202.214.86.252;True
38.125.128.0;206.223.132.89;True
38.125.128.0;217.8.97.6;True
38.125.128.0;217.8.98.42;True
38.125.128.0;217.8.98.46;True
38.126.0.0;149.20.48.61;True
38.126.0.0;149.20.48.77;True
38.126.0.0;173.36.254.164;True
38.126.0.0;193.162.145.50;True
38.126.0.0;195.50.116.18;True
38.126.0.0;198.6.255.37;True
38.126.0.0;198.6.255.40;True
38.126.0.0;202.51.247.10;True
38.126.0.0;202.214.86.252;True
38.126.0.0;206.223.132.89;True
38.126.0.0;217.8.97.6;True
38.126.0.0;217.8.98.42;True
38.126.0.0;217.8.98.46;True
38.128.0.0;149.20.48.61;True
38.128.0.0;149.20.48.77;True
38.128.0.0;173.36.254.164;True
38.128.0.0;193.162.145.50;True
38.128.0.0;195.50.116.18;True
38.128.0.0;198.6.255.37;True
38.128.0.0;198.6.255.40;True
38.128.0.0;202.51.247.10;True
38.128.0.0;202.214.86.252;True
38.128.0.0;206.223.132.89;True
38.128.0.0;217.8.97.6;True
38.128.0.0;217.8.98.42;True
38.128.0.0;217.8.98.46;True
39.0.0.0;149.20.48.61;True
39.0.0.0;149.20.48.77;True
39.0.0.0;173.36.254.164;True
39.0.0.0;193.162.145.50;True
39.0.0.0;195.50.116.18;True
39.0.0.0;198.6.255.37;True
39.0.0.0;198.6.255.40;True
39.0.0.0;202.51.247.10;True
39.0.0.0;202.214.86.252;True
39.0.0.0;206.223.132.89;True
39.0.0.0;217.8.97.6;True
39.0.0.0;217.8.98.42;True
39.0.0.0;217.8.98.46;True
40.0.0.0;149.20.48.61;True
40.0.0.0;149.20.48.77;True
40.0.0.0;173.36.254.164;True
40.0.0.0;193.162.145.50;True
40.0.0.0;195.50.116.18;True
40.0.0.0;198.6.255.37;True
40.0.0.0;198.6.255.40;True
40.0.0.0;202.51.247.10;True
40.0.0.0;202.214.86.252;True
40.0.0.0;206.223.132.89;True
40.0.0.0;217.8.97.6;True
40.0.0.0;217.8.98.42;True
40.0.0.0;217.8.98.46;True
48.0.0.0;149.20.48.61;True
48.0.0.0;149.20.48.77;True
48.0.0.0;173.36.254.164;True
48.0.0.0;193.162.145.50;True
48.0.0.0;195.50.116.18;True
48.0.0.0;198.6.255.37;True
48.0.0.0;198.6.255.40;True
48.0.0.0;202.51.247.10;True
48.0.0.0;202.214.86.252;True
48.0.0.0;206.223.132.89;True
48.0.0.0;217.8.97.6;True
48.0.0.0;217.8.98.42;True
48.0.0.0;217.8.98.46;True
64.0.0.0;149.20.48.61;True
64.0.0.0;149.20.48.77;True
64.0.0.0;173.36.254.164;True
64.0.0.0;193.162.145.50;True
64.0.0.0;195.50.116.18;True
64.0.0.0;198.6.255.37;True
64.0.0.0;198.6.255.40;True
64.0.0.0;202.51.247.10;True
64.0.0.0;202.214.86.252;True
64.0.0.0;206.223.132.89;True
64.0.0.0;217.8.97.6;True
64.0.0.0;217.8.98.42;True
64.0.0.0;217.8.98.46;True
80.0.0.0;149.20.48.61;True
80.0.0.0;149.20.48.77;True
80.0.0.0;173.36.254.164;True
80.0.0.0;193.162.145.50;True
80.0.0.0;195.50.116.18;True
80.0.0.0;198.6.255.37;True
80.0.0.0;198.6.255.40;True
80.0.0.0;202.51.247.10;True
80.0.0.0;202.214.86.252;True
80.0.0.0;206.223.132.89;True
80.0.0.0;217.8.97.6;True
80.0.0.0;217.8.98.42;True
80.0.0.0;217.8.98.46;True
84.0.0.0;149.20.48.61;True
84.0.0.0;149.20.48.77;True
84.0.0.0;173.36.254.164;True
84.0.0.0;193.162.145.50;True
84.0.0.0;195.50.116.18;True
84.0.0.0;198.6.255.37;True
84.0.0.0;198.6.255.40;True
84.0.0.0;202.51.247.10;True
84.0.0.0;202.214.86.252;True
84.0.0.0;206.223.132.89;True
84.0.0.0;217.8.97.6;True
84.0.0.0;217.8.98.42;True
84.0.0.0;217.8.98.46;True
85.0.0.0;149.20.48.61;True
85.0.0.0;149.20.48.77;True
85.0.0.0;173.36.254.164;True
85.0.0.0;193.162.145.50;True
85.0.0.0;195.50.116.18;True
85.0.0.0;198.6.255.37;True
85.0.0.0;198.6.255.40;True
85.0.0.0;202.51.247.10;True
85.0.0.0;202.214.86.252;True
85.0.0.0;206.223.132.89;True
85.0.0.0;217.8.97.6;True
85.0.0.0;217.8.98.42;True
85.0.0.0;217.8.98.46;True
85.128.0.0;149.20.48.61;True
85.128.0.0;149.20.48.77;True
85.128.0.0;173.36.254.164;True
85.128.0.0;193.162.145.50;True
85.128.0.0;195.50.116.18;True
85.128.0.0;198.6.255.37;True
85.128.0.0;198.6.255.40;True
85.128.0.0;202.51.247.10;True
85.128.0.0;202.214.86.252;True
85.128.0.0;206.223.132.89;True
85.128.0.0;217.8.97.6;True
85.128.0.0;217.8.98.42;True
85.128.0.0;217.8.98.46;True
85.160.0.0;149.20.48.61;True
85.160.0.0;149.20.48.77;True
85.160.0.0;173.36.254.164;True
85.160.0.0;193.162.145.50;True
85.160.0.0;195.50.116.18;True
85.160.0.0;198.6.255.37;True
85.160.0.0;198.6.255.40;True
85.160.0.0;202.51.247.10;True
85.160.0.0;202.214.86.252;True
85.160.0.0;206.223.132.89;True
85.160.0.0;217.8.97.6;True
85.160.0.0;217.8.98.42;True
85.160.0.0;217.8.98.46;True
85.176.0.0;149.20.48.61;True
85.176.0.0;149.20.48.77;True
85.176.0.0;173.36.254.164;True
85.176.0.0;193.162.145.50;True
85.176.0.0;195.50.116.18;True
85.176.0.0;198.6.255.37;True
85.176.0.0;198.6.255.40;True
85.176.0.0;202.51.247.10;True
85.176.0.0;202.214.86.252;True
85.176.0.0;206.223.132.89;True
85.176.0.0;217.8.97.6;True
85.176.0.0;217.8.98.42;True
85.176.0.0;217.8.98.46;True
85.184.0.0;149.20.48.61;True
85.184.0.0;149.20.48.77;True
85.184.0.0;173.36.254.164;True
85.184.0.0;193.162.145.50;True
85.184.0.0;195.50.116.18;True
85.184.0.0;198.6.255.37;True
85.184.0.0;198.6.255.40;True
85.184.0.0;202.51.247.10;True
85.184.0.0;202.214.86.252;True
85.184.0.0;206.223.132.89;True
85.184.0.0;217.8.97.6;True
85.184.0.0;217.8.98.42;True
85.184.0.0;217.8.98.46;True
85.184.2.0;149.20.48.61;True
85.184.2.0;149.20.48.77;True
85.184.2.0;173.36.254.164;True
85.184.2.0;193.162.145.50;True
85.184.2.0;195.50.116.18;True
85.184.2.0;198.6.255.37;True
85.184.2.0;198.6.255.40;True
85.184.2.0;202.51.247.10;True
85.184.2.0;202.214.86.252;True
85.184.2.0;206.223.132.89;True
85.184.2.0;217.8.97.6;True
85.184.2.0;217.8.98.42;True
85.184.2.0;217.8.98.46;True
85.184.3.0;149.20.48.61;True
85.184.3.0;149.20.48.77;True
85.184.3.0;173.36.254.164;True
85.184.3.0;193.162.145.50;True
85.184.3.0;195.50.116.18;True
85.184.3.0;198.6.255.37;True
85.184.3.0;198.6.255.40;True
85.184.3.0;202.51.247.10;True
85.184.3.0;202.214.86.252;True
85.184.3.0;206.223.132.89;True
85.184.3.0;217.8.97.6;True
85.184.3.0;217.8.98.42;True
85.184.3.0;217.8.98.46;True
85.184.3.32;149.20.48.61;True
85.184.3.32;149.20.48.77;True
85.184.3.32;173.36.254.164;True
85.184.3.32;193.162.145.50;True
85.184.3.32;195.50.116.18;True
85.184.3.32;198.6.255.37;True
85.184.3.32;198.6.255.40;True
85.184.3.32;202.51.247.10;True
85.184.3.32;202.214.86.252;True
85.184.3.32;206.223.132.89;True
85.184.3.32;217.8.97.6;True
85.184.3.32;217.8.98.42;True
85.184.3.32;217.8.98.46;True
85.184.3.48;149.20.48.61;True
85.184.3.48;149.20.48.77;True
85.184.3.48;173.36.254.164;True
85.184.3.48;193.162.145.50;True
85.184.3.48;195.50.116.18;True
85.184.3.48;198.6.255.37;True
85.184.3.48;198.6.255.40;True
85.184.3.48;202.51.247.10;True
85.184.3.48;202.214.86.252;True
85.184.3.48;206.223.132.89;True
85.184.3.48;217.8.97.6;True
85.184.3.48;217.8.98.42;True
85.184.3.48;217.8.98.46;True
85.184.3.64;149.20.48.61;True
85.184.3.64;149.20.48.77;True
85.184.3.64;173.36.254.164;True
85.184.3.64;193.162.145.50;True
85.184.3.64;195.50.116.18;True
85.184.3.64;198.6.255.37;True
85.184.3.64;198.6.255.40;True
85.184.3.64;202.51.247.10;True
85.184.3.64;202.214.86.252;True
85.184.3.64;206.223.132.89;True
85.184.3.64;217.8.97.6;True
85.184.3.64;217.8.98.42;True
85.184.3.64;217.8.98.46;True
85.184.3.80;149.20.48.61;True
85.184.3.80;149.20.48.77;True
85.184.3.80;173.36.254.164;True
85.184.3.80;193.162.145.50;True
85.184.3.80;195.50.116.18;True
85.184.3.80;198.6.255.37;True
85.184.3.80;198.6.255.40;True
85.184.3.80;202.51.247.10;True
85.184.3.80;202.214.86.252;True
85.184.3.80;206.223.132.89;True
85.184.3.80;217.8.97.6;True
85.184.3.80;217.8.98.42;True
85.184.3.80;217.8.98.46;True
85.184.3.96;149.20.48.61;True
85.184.3.96;149.20.48.77;True
85.184.3.96;173.36.254.164;True
85.184.3.96;193.162.145.50;True
85.184.3.96;195.50.116.18;True
85.184.3.96;198.6.255.37;True
85.184.3.96;198.6.255.40;True
85.184.3.96;202.51.247.10;True
85.184.3.96;202.214.86.252;True
85.184.3.96;206.223.132.89;True
85.184.3.96;217.8.97.6;True
85.184.3.96;217.8.98.42;True
85.184.3.96;217.8.98.46;True
85.184.3.128;149.20.48.61;True
85.184.3.128;149.20.48.77;True
85.184.3.128;173.36.254.164;True
85.184.3.128;193.162.145.50;True
85.184.3.128;195.50.116.18;True
85.184.3.128;198.6.255.37;True
85.184.3.128;198.6.255.40;True
85.184.3.128;202.51.247.10;True
85.184.3.128;202.214.86.252;True
85.184.3.128;206.223.132.89;True
85.184.3.128;217.8.97.6;True
85.184.3.128;217.8.98.42;True
85.184.3.128;217.8.98.46;True
85.184.3.192;149.20.48.61;True
85.184.3.192;149.20.48.77;True
85.184.3.192;173.36.254.164;True
85.184.3.192;193.162.145.50;True
85.184.3.192;195.50.116.18;True
85.184.3.192;198.6.255.37;True
85.184.3.192;198.6.255.40;True
85.184.3.192;202.51.247.10;True
85.184.3.192;202.214.86.252;True
85.184.3.192;206.223.132.89;True
85.184.3.192;217.8.97.6;True
85.184.3.192;217.8.98.42;True
85.184.3.192;217.8.98.46;True
85.184.3.224;149.20.48.61;True
85.184.3.224;149.20.48.77;True
85.184.3.224;173.36.254.164;True
85.184.3.224;193.162.145.50;True
85.184.3.224;195.50.116.18;True
85.184.3.224;198.6.255.37;True
85.184.3.224;198.6.255.40;True
85.184.3.224;202.51.247.10;True
85.184.3.224;202.214.86.252;True
85.184.3.224;206.223.132.89;True
85.184.3.224;217.8.97.6;True
85.184.3.224;217.8.98.42;True
85.184.3.224;217.8.98.46;True
85.184.3.240;149.20.48.61;True
85.184.3.240;149.20.48.77;True
85.184.3.240;173.36.254.164;True
85.184.3.240;193.162.145.50;True
85.184.3.240;195.50.116.18;True
85.184.3.240;198.6.255.37;True
85.184.3.240;198.6.255.40;True
85.184.3.240;202.51.247.10;True
85.184.3.240;202.214.86.252;True
85.184.3.240;206.223.132.89;True
85.184.3.240;217.8.97.6;True
85.184.3.240;217.8.98.42;True
85.184.3.240;217.8.98.46;True
85.184.3.248;149.20.48.61;True
85.184.3.248;149.20.48.77;True
85.184.3.248;173.36.254.164;True
85.184.3.248;193.162.145.50;True
85.184.3.248;195.50.116.18;True
85.184.3.248;198.6.255.37;True
85.184.3.248;198.6.255.40;True
85.184.3.248;202.51.247.10;True
85.184.3.248;202.214.86.252;True
85.184.3.248;206.223.132.89;True
85.184.3.248;217.8.97.6;True
85.184.3.248;217.8.98.42;True
85.184.3.248;217.8.98.46;True
85.184.3.252;149.20.48.61;True
85.184.3.252;149.20.48.77;True
85.184.3.252;173.36.254.164;True
85.184.3.252;193.162.145.50;True
85.184.3.252;195.50.116.18;True
85.184.3.252;198.6.255.37;True
85.184.3.252;198.6.255.40;True
85.184.3.252;202.51.247.10;True
85.184.3.252;202.214.86.252;True
85.184.3.252;206.223.132.89;True
85.184.3.252;217.8.97.6;True
85.184.3.252;217.8.98.42;True
85.184.3.252;217.8.98.46;True
85.184.4.0;149.20.48.61;True
85.184.4.0;149.20.48.77;True
85.184.4.0;173.36.254.164;True
85.184.4.0;193.162.145.50;True
85.184.4.0;195.50.116.18;True
85.184.4.0;198.6.255.37;True
85.184.4.0;198.6.255.40;True
85.184.4.0;202.51.247.10;True
85.184.4.0;202.214.86.252;True
85.184.4.0;206.223.132.89;True
85.184.4.0;217.8.97.6;True
85.184.4.0;217.8.98.42;True
85.184.4.0;217.8.98.46;True
85.184.8.0;149.20.48.61;True
85.184.8.0;149.20.48.77;True
85.184.8.0;173.36.254.164;True
85.184.8.0;193.162.145.50;True
85.184.8.0;195.50.116.18;True
85.184.8.0;198.6.255.37;True
85.184.8.0;198.6.255.40;True
85.184.8.0;202.51.247.10;True
85.184.8.0;202.214.86.252;True
85.184.8.0;206.223.132.89;True
85.184.8.0;217.8.97.6;True
85.184.8.0;217.8.98.42;True
85.184.8.0;217.8.98.46;True
85.184.16.0;149.20.48.61;True
85.184.16.0;149.20.48.77;True
85.184.16.0;173.36.254.164;True
85.184.16.0;193.162.145.50;True
85.184.16.0;195.50.116.18;True
85.184.16.0;198.6.255.37;True
85.184.16.0;198.6.255.40;True
85.184.16.0;202.51.247.10;True
85.184.16.0;202.214.86.252;True
85.184.16.0;206.223.132.89;True
85.184.16.0;217.8.97.6;True
85.184.16.0;217.8.98.42;True
85.184.16.0;217.8.98.46;True
85.184.32.0;149.20.48.61;True
85.184.32.0;149.20.48.77;True
85.184.32.0;173.36.254.164;True
85.184.32.0;193.162.145.50;True
85.184.32.0;195.50.116.18;True
85.184.32.0;198.6.255.37;True
85.184.32.0;198.6.255.40;True
85.184.32.0;202.51.247.10;True
85.184.32.0;202.214.86.252;True
85.184.32.0;206.223.132.89;True
85.184.32.0;217.8.97.6;True
85.184.32.0;217.8.98.42;True
85.184.32.0;217.8.98.46;True
85.184.64.0;149.20.48.61;True
85.184.64.0;149.20.48.77;True
85.184.64.0;173.36.254.164;True
85.184.64.0;193.162.145.50;True
85.184.64.0;195.50.116.18;True
85.184.64.0;198.6.255.37;True
85.184.64.0;198.6.255.40;True
85.184.64.0;202.51.247.10;True
85.184.64.0;202.214.86.252;True
85.184.64.0;206.223.132.89;True
85.184.64.0;217.8.97.6;True
85.184.64.0;217.8.98.42;True
85.184.64.0;217.8.98.46;True
85.184.66.0;149.20.48.61;True
85.184.66.0;149.20.48.77;True
85.184.66.0;173.36.254.164;True
85.184.66.0;193.162.145.50;True
85.184.66.0;195.50.116.18;True
85.184.66.0;198.6.255.37;True
85.184.66.0;198.6.255.40;True
85.184.66.0;202.51.247.10;True
85.184.66.0;202.214.86.252;True
85.184.66.0;206.223.132.89;True
85.184.66.0;217.8.97.6;True
85.184.66.0;217.8.98.42;True
85.184.66.0;217.8.98.46;True
85.184.68.0;149.20.48.61;True
85.184.68.0;149.20.48.77;True
85.184.68.0;173.36.254.164;True
85.184.68.0;193.162.145.50;True
85.184.68.0;195.50.116.18;True
85.184.68.0;198.6.255.37;True
85.184.68.0;198.6.255.40;True
85.184.68.0;202.51.247.10;True
85.184.68.0;202.214.86.252;True
85.184.68.0;206.223.132.89;True
85.184.68.0;217.8.97.6;True
85.184.68.0;217.8.98.42;True
85.184.68.0;217.8.98.46;True
85.184.72.0;149.20.48.61;True
85.184.72.0;149.20.48.77;True
85.184.72.0;173.36.254.164;True
85.184.72.0;193.162.145.50;True
85.184.72.0;195.50.116.18;True
85.184.72.0;198.6.255.37;True
85.184.72.0;198.6.255.40;True
85.184.72.0;202.51.247.10;True
85.184.72.0;202.214.86.252;True
85.184.72.0;206.223.132.89;True
85.184.72.0;217.8.97.6;True
85.184.72.0;217.8.98.42;True
85.184.72.0;217.8.98.46;True
85.184.80.0;149.20.48.61;True
85.184.80.0;149.20.48.77;True
85.184.80.0;173.36.254.164;True
85.184.80.0;193.162.145.50;True
85.184.80.0;195.50.116.18;True
85.184.80.0;198.6.255.37;True
85.184.80.0;198.6.255.40;True
85.184.80.0;202.51.247.10;True
85.184.80.0;202.214.86.252;True
85.184.80.0;206.223.132.89;True
85.184.80.0;217.8.97.6;True
85.184.80.0;217.8.98.42;True
85.184.80.0;217.8.98.46;True
85.184.96.0;149.20.48.61;True
85.184.96.0;149.20.48.77;True
85.184.96.0;173.36.254.164;True
85.184.96.0;193.162.145.50;True
85.184.96.0;195.50.116.18;True
85.184.96.0;198.6.255.37;True
85.184.96.0;198.6.255.40;True
85.184.96.0;202.51.247.10;True
85.184.96.0;202.214.86.252;True
85.184.96.0;206.223.132.89;True
85.184.96.0;217.8.97.6;True
85.184.96.0;217.8.98.42;True
85.184.96.0;217.8.98.46;True
85.184.128.0;149.20.48.61;True
85.184.128.0;149.20.48.77;True
85.184.128.0;173.36.254.164;True
85.184.128.0;193.162.145.50;True
85.184.128.0;195.50.116.18;True
85.184.128.0;198.6.255.37;True
85.184.128.0;198.6.255.40;True
85.184.128.0;202.51.247.10;True
85.184.128.0;202.214.86.252;True
85.184.128.0;206.223.132.89;True
85.184.128.0;217.8.97.6;True
85.184.128.0;217.8.98.42;True
85.184.128.0;217.8.98.46;True
85.184.160.0;149.20.48.61;True
85.184.160.0;149.20.48.77;True
85.184.160.0;173.36.254.164;True
85.184.160.0;193.162.145.50;True
85.184.160.0;195.50.116.18;True
85.184.160.0;198.6.255.37;True
85.184.160.0;198.6.255.40;True
85.184.160.0;202.51.247.10;True
85.184.160.0;202.214.86.252;True
85.184.160.0;206.223.132.89;True
85.184.160.0;217.8.97.6;True
85.184.160.0;217.8.98.42;True
85.184.160.0;217.8.98.46;True
85.184.176.0;149.20.48.61;True
85.184.176.0;149.20.48.77;True
85.184.176.0;173.36.254.164;True
85.184.176.0;193.162.145.50;True
85.184.176.0;195.50.116.18;True
85.184.176.0;198.6.255.37;True
85.184.176.0;198.6.255.40;True
85.184.176.0;202.51.247.10;True
85.184.176.0;202.214.86.252;True
85.184.176.0;206.223.132.89;True
85.184.176.0;217.8.97.6;True
85.184.176.0;217.8.98.42;True
85.184.176.0;217.8.98.46;True
85.184.185.0;149.20.48.61;True
85.184.185.0;149.20.48.77;True
85.184.185.0;173.36.254.164;True
85.184.185.0;193.162.145.50;True
85.184.185.0;195.50.116.18;True
85.184.185.0;198.6.255.37;True
85.184.185.0;198.6.255.40;True
85.184.185.0;202.51.247.10;True
85.184.185.0;202.214.86.252;True
85.184.185.0;206.223.132.89;True
85.184.185.0;217.8.97.6;True
85.184.185.0;217.8.98.42;True
85.184.185.0;217.8.98.46;True
85.184.186.0;149.20.48.61;True
85.184.186.0;149.20.48.77;True
85.184.186.0;173.36.254.164;True
85.184.186.0;193.162.145.50;True
85.184.186.0;195.50.116.18;True
85.184.186.0;198.6.255.37;True
85.184.186.0;198.6.255.40;True
85.184.186.0;202.51.247.10;True
85.184.186.0;202.214.86.252;True
85.184.186.0;206.223.132.89;True
85.184.186.0;217.8.97.6;True
85.184.186.0;217.8.98.42;True
85.184.186.0;217.8.98.46;True
85.184.188.0;149.20.48.61;True
85.184.188.0;149.20.48.77;True
85.184.188.0;173.36.254.164;True
85.184.188.0;193.162.145.50;True
85.184.188.0;195.50.116.18;True
85.184.188.0;198.6.255.37;True
85.184.188.0;198.6.255.40;True
85.184.188.0;202.51.247.10;True
85.184.188.0;202.214.86.252;True
85.184.188.0;206.223.132.89;True
85.184.188.0;217.8.97.6;True
85.184.188.0;217.8.98.42;True
85.184.188.0;217.8.98.46;True
85.184.192.0;149.20.48.61;True
85.184.192.0;149.20.48.77;True
85.184.192.0;173.36.254.164;True
85.184.192.0;193.162.145.50;True
85.184.192.0;195.50.116.18;True
85.184.192.0;198.6.255.37;True
85.184.192.0;198.6.255.40;True
85.184.192.0;202.51.247.10;True
85.184.192.0;202.214.86.252;True
85.184.192.0;206.223.132.89;True
85.184.192.0;217.8.97.6;True
85.184.192.0;217.8.98.42;True
85.184.192.0;217.8.98.46;True
85.185.0.0;149.20.48.61;True
85.185.0.0;149.20.48.77;True
85.185.0.0;173.36.254.164;True
85.185.0.0;193.162.145.50;True
85.185.0.0;195.50.116.18;True
85.185.0.0;198.6.255.37;True
85.185.0.0;198.6.255.40;True
85.185.0.0;202.51.247.10;True
85.185.0.0;202.214.86.252;True
85.185.0.0;206.223.132.89;True
85.185.0.0;217.8.97.6;True
85.185.0.0;217.8.98.42;True
85.185.0.0;217.8.98.46;True
85.186.0.0;149.20.48.61;True
85.186.0.0;149.20.48.77;True
85.186.0.0;173.36.254.164;True
85.186.0.0;193.162.145.50;True
85.186.0.0;195.50.116.18;True
85.186.0.0;198.6.255.37;True
85.186.0.0;198.6.255.40;True
85.186.0.0;202.51.247.10;True
85.186.0.0;202.214.86.252;True
85.186.0.0;206.223.132.89;True
85.186.0.0;217.8.97.6;True
85.186.0.0;217.8.98.42;True
85.186.0.0;217.8.98.46;True
85.188.0.0;149.20.48.61;True
85.188.0.0;149.20.48.77;True
85.188.0.0;173.36.254.164;True
85.188.0.0;193.162.145.50;True
85.188.0.0;195.50.116.18;True
85.188.0.0;198.6.255.37;True
85.188.0.0;198.6.255.40;True
85.188.0.0;202.51.247.10;True
85.188.0.0;202.214.86.252;True
85.188.0.0;206.223.132.89;True
85.188.0.0;217.8.97.6;True
85.188.0.0;217.8.98.42;True
85.188.0.0;217.8.98.46;True
85.192.0.0;149.20.48.61;True
85.192.0.0;149.20.48.77;True
85.192.0.0;173.36.254.164;True
85.192.0.0;193.162.145.50;True
85.192.0.0;195.50.116.18;True
85.192.0.0;198.6.255.37;True
85.192.0.0;198.6.255.40;True
85.192.0.0;202.51.247.10;True
85.192.0.0;202.214.86.252;True
85.192.0.0;206.223.132.89;True
85.192.0.0;217.8.97.6;True
85.192.0.0;217.8.98.42;True
85.192.0.0;217.8.98.46;True
86.0.0.0;149.20.48.61;True
86.0.0.0;149.20.48.77;True
86.0.0.0;173.36.254.164;True
86.0.0.0;193.162.145.50;True
86.0.0.0;195.50.116.18;True
86.0.0.0;198.6.255.37;True
86.0.0.0;198.6.255.40;True
86.0.0.0;202.51.247.10;True
86.0.0.0;202.214.86.252;True
86.0.0.0;206.223.132.89;True
86.0.0.0;217.8.97.6;True
86.0.0.0;217.8.98.42;True
86.0.0.0;217.8.98.46;True
